athlete;gender;timestamp;distance (m);elapsed time (s);elevation gain (m);average heart rate (bpm)
22891135;M;03.06.19;10072.0;3337;172.0;144.0
22891135;M;29.05.19;10850.0;3775;302.4;146.5
22891135;M;26.05.19;10832.0;3265;125.8;160.8
22891135;M;22.05.19;10066.0;3231;127.8;157.5
22891135;M;20.05.19;6218.0;1965;56.6;164.2
22891135;M;09.05.19;8855.0;2836;89.8;164.3
22891135;M;06.05.19;7338.0;2225;79.2;163.6
22891135;M;17.04.19;9784.0;3229;93.2;143.4
22891135;M;13.04.19;14370.0;5897;547.0;156.2
22891135;M;11.04.19;8073.0;2638;93.8;142.7
22891135;M;10.04.19;12607.0;3723;138.4;152.0
22891135;M;08.04.19;12042.0;3677;134.4;150.9
22891135;M;30.03.19;13073.0;3900;132.0;174.5
22891135;M;26.03.19;10059.0;2872;90.2;153.9
22891135;M;12.03.19;6636.0;2106;61.2;152.9
22891135;M;05.03.19;12119.0;3777;188.4;147.7
22891135;M;03.03.19;18756.0;6158;469.0;166.9
22891135;M;28.02.19;9996.0;3645;104.8;163.3
22891135;M;27.02.19;11184.0;3445;187.8;146.6
22891135;M;26.02.19;12234.0;3711;132.0;160.8
22891135;M;20.02.19;11173.0;3501;121.4;143.7
22891135;M;17.02.19;13121.0;3801;185.0;155.6
22891135;M;13.02.19;10807.0;3173;85.6;152.1
22891135;M;08.02.19;10990.0;3300;131.6;148.5
22891135;M;07.02.19;10821.0;3063;85.6;142.7
22891135;M;03.02.19;13233.0;4495;315.2;161.3
22891135;M;01.02.19;14897.0;4439;127.2;150.1
22891135;M;30.01.19;10147.0;3095;101.0;150.7
22891135;M;29.01.19;10748.0;3031;77.2;160.2
22891135;M;25.01.19;10114.2;2960;95.6;
22891135;M;23.01.19;10065.0;2949;87.0;158.1
22891135;M;18.01.19;10859.0;3057;90.6;157.6
22891135;M;16.01.19;10060.0;3021;67.4;177.0
22891135;M;10.01.19;7000.0;2880;0;
22891135;M;08.01.19;8155.0;2619;45.0;165.2
22891135;M;06.01.19;10987.0;4438;317.0;156.3
22891135;M;27.12.18;10205.0;3067;95.4;163.3
22891135;M;24.12.18;6235.0;2345;100.2;171.3
22891135;M;22.12.18;10108.0;2931;115.6;169.5
22891135;M;14.12.18;6627.0;1884;54.2;156.6
22891135;M;11.12.18;10070.0;2991;78.8;176.0
22891135;M;04.12.18;8132.0;2557;63.4;158.4
22891135;M;29.11.18;10682.0;3538;93.0;148.8
22891135;M;27.11.18;9984.0;3111;84.2;163.9
22891135;M;25.11.18;5184.0;1538;83.4;163.2
22891135;M;21.11.18;6522.0;2031;57.0;148.1
22891135;M;20.11.18;4400.0;1220;46.6;125.8
22891135;M;17.11.18;9018.0;2970;64.8;159.7
22891135;M;24.10.18;7189.0;2207;80.2;161.0
22891135;M;23.10.18;5666.0;1776;38.6;161.4
22891135;M;02.10.18;10538.0;3244;90.0;139.6
22891135;M;30.09.18;8318.0;2579;104.6;144.7
22891135;M;28.09.18;11307.0;3866;152.0;148.8
22891135;M;24.09.18;9249.0;2843;121.4;165.7
22891135;M;19.09.18;8011.0;2863;135.6;139.0
22891135;M;18.09.18;4796.0;1441;39.4;147.3
22891135;M;15.09.18;8145.0;2531;180.6;169.8
22891135;M;14.07.18;30472.0;19548;1487.8;138.3
22891135;M;14.07.18;4605.0;782;969.8;138.0
22891135;M;08.07.18;11778.0;3672;112.8;150.6
22891135;M;30.06.18;10479.0;3649;151.4;136.7
22891135;M;23.06.18;36593.1;386;347.4;144.7
22891135;M;17.06.18;15592.0;5399;304.8;149.8
22891135;M;10.06.18;16586.0;7375;748.8;154.2
22891135;M;09.06.18;10374.0;3572;117.4;139.4
22891135;M;07.06.18;10514.0;3509;239.2;157.4
22891135;M;05.06.18;5272.0;1773;116.4;165.1
22891135;M;04.06.18;12623.0;4224;204.4;153.9
22891135;M;03.06.18;7217.0;2578;209.0;142.6
22891135;M;31.05.18;12367.0;4029;101.2;146.9
22891135;M;29.05.18;10721.0;3312;94.4;153.5
22891135;M;27.05.18;11470.0;3436;155.0;163.5
22891135;M;23.05.18;4038.0;1089;45889;145.3
22891135;M;21.05.18;19400.0;11096;1174.2;148.5
22891135;M;17.05.18;9273.0;2699;45773;152.9
22891135;M;13.05.18;15897.0;7397;737.8;152.5
22891135;M;12.05.18;15022.0;4194;82.6;156.1
22891135;M;09.05.18;10204.0;3010;124.0;143.2
22891135;M;05.05.18;14481.0;7422;489.6;144.3
22891135;M;01.05.18;21429.0;8638;885.8;152.5
22891135;M;26.04.18;17020.0;5192;144.4;148.1
22891135;M;24.04.18;7136.0;1972;67.2;148.3
22891135;M;20.04.18;11724.0;3497;93.2;153.6
22891135;M;19.04.18;12364.0;3506;98.4;144.7
22891135;M;17.04.18;6477.0;2434;185.6;132.8
22891135;M;15.04.18;10275.0;3321;161.4;134.0
22891135;M;12.04.18;13417.0;4103;132.2;130.1
22891135;M;10.04.18;9315.0;2801;64.0;143.8
22891135;M;08.04.18;7204.0;1899;38.2;166.1
22891135;M;06.04.18;8074.0;2472;55.0;134.7
22891135;M;04.04.18;7722.0;2754;83.4;145.1
22891135;M;04.04.18;10748.0;3428;95.6;161.6
22891135;M;02.04.18;8992.0;2756;67.0;148.0
22891135;M;31.03.18;11523.0;4463;233.4;156.8
22891135;M;28.03.18;6065.0;2035;43.8;147.4
22891135;M;28.03.18;7148.0;2042;71.0;142.8
22891135;M;23.03.18;7124.0;2005;49.2;153.6
22891135;M;22.03.18;8077.0;2289;62.6;166.2
22891135;M;21.03.18;6227.0;1856;64.2;172.6
22891135;M;13.03.18;13910.0;4417;294.2;164.3
22891135;M;11.03.18;21080.0;6537;165.6;165.2
22891135;M;08.03.18;10318.0;3765;68.4;121.7
22891135;M;06.03.18;8894.0;2624;76.2;160.2
22891135;M;03.03.18;11979.0;3961;151.6;163.4
22891135;M;15.02.18;17992.0;5752;144.0;150.3
22891135;M;12.02.18;10127.0;3145;118.0;153.0
22891135;M;10.02.18;10160.0;3030;51.6;158.6
22891135;M;07.02.18;6701.0;2333;32.0;156.3
22891135;M;31.01.18;8062.0;2451;67.8;171.8
22891135;M;28.01.18;8329.0;2409;85.4;153.2
22891135;M;25.01.18;9579.0;2906;90.0;163.7
22891135;M;23.01.18;8010.0;2234;78.4;173.2
22891135;M;18.01.18;10192.0;2926;66.2;172.2
22891135;M;16.01.18;8331.0;2525;65.6;158.2
22891135;M;13.01.18;9866.0;4174;299.4;162.4
22891135;M;10.01.18;10035.0;3114;62.2;149.5
22891135;M;08.01.18;8342.0;2766;77.4;151.6
22891135;M;25.12.17;2438.0;1078;71.2;117.2
22891135;M;23.12.17;1629.0;637;32.0;149.9
22891135;M;23.12.17;10247.0;2824;237.4;173.5
22891135;M;23.12.17;3727.0;1363;54.2;142.1
22891135;M;19.12.17;17091.0;5700;236.4;166.9
22891135;M;13.12.17;4143.0;1397;44.4;142.0
22891135;M;10.12.17;14186.9;4511;124.0;150.8
22891135;M;07.12.17;10802.7;3061;146.6;161.4
22891135;M;05.12.17;9315.6;2559;80.4;170.4
22891135;M;01.12.17;7095.6;1843;62.0;175.1
22891135;M;28.11.17;10617.8;2844;105.4;162.6
22891135;M;26.11.17;8427.9;2181;48.8;180.4
22891135;M;24.11.17;2339.5;1074;38.2;127.2
22891135;M;23.11.17;9355.6;3175;68.6;130.8
22891135;M;21.11.17;14705.3;4796;123.4;136.1
22891135;M;17.11.17;8756.2;2530;119.8;152.3
22891135;M;15.11.17;6653.5;3637;127.4;146.2
22891135;M;12.11.17;40112.0;15726;645.4;150.0
22891135;M;10.11.17;4476.3;2097;81.0;159.5
22891135;M;08.11.17;11070.3;3244;72.2;153.1
22891135;M;04.11.17;16314.7;5015;180.6;151.7
22891135;M;02.11.17;9598.9;3172;60.0;129.8
22891135;M;01.11.17;4980.0;1290;45715;151.1
22891135;M;29.10.17;21141.9;9874;856.2;134.6
22891135;M;26.10.17;9076.6;2576;142.0;152.2
22891135;M;24.10.17;10203.5;2969;91.0;154.6
22891135;M;22.10.17;30400.3;10049;432.0;148.7
22891135;M;20.10.17;8161.0;2458;52.0;149.5
22891135;M;18.10.17;10630.9;3138;106.0;138.5
22891135;M;15.10.17;7436.6;2600;60.0;155.3
22891135;M;15.10.17;12952.6;6600;811.0;142.3
22891135;M;13.10.17;10028.1;3581;74.0;126.6
22891135;M;11.10.17;10749.4;2909;84.0;143.4
22891135;M;08.10.17;20470.0;10812;1071.0;144.2
22891135;M;05.10.17;19882.2;5681;224.0;164.4
22891135;M;03.10.17;9931.8;3388;57.0;128.4
22891135;M;01.10.17;26056.4;14953;1676.0;141.1
22891135;M;28.09.17;8333.8;2626;83.0;143.5
22891135;M;26.09.17;7021.6;1944;63.0;157.3
22891135;M;20.09.17;10664.8;2839;124.0;125.8
22891135;M;17.09.17;21053.5;5969;204.0;159.0
22891135;M;13.09.17;10031.7;3170;91.0;139.0
22891135;M;12.09.17;14716.4;4696;188.0;148.8
22891135;M;09.09.17;6000.0;5400;0;
22891135;M;06.09.17;16052.2;4400;198.0;149.1
22891135;M;03.09.17;20877.4;6605;187.0;138.6
22891135;M;02.09.17;11978.2;3368;133.0;152.1
22891135;M;01.09.17;10032.5;2912;110.0;148.2
22891135;M;29.08.17;5685.3;1705;95.0;142.2
22891135;M;27.08.17;14108.0;7511;1408.0;156.7
22891135;M;23.08.17;8013.6;2305;133.0;150.6
22891135;M;19.08.17;14103.3;8319;1383.0;142.9
22891135;M;18.08.17;3989.3;1139;30.0;151.1
22891135;M;17.08.17;2434.4;653;27.0;143.5
22891135;M;16.08.17;5334.2;3111;545.0;148.7
22891135;M;15.08.17;8997.9;2693;74.0;147.9
22891135;M;13.08.17;27033.0;14100;1197.0;146.5
22891135;M;11.08.17;11477.8;3796;110.0;133.4
22891135;M;08.08.17;7529.4;2202;83.0;156.4
22891135;M;06.08.17;8006.3;3334;98.0;134.9
22891135;M;05.08.17;17753.5;6216;527.0;167.8
22891135;M;30.07.17;8018.9;2342;55.0;155.8
22891135;M;25.07.17;23101.1;8110;502.0;151.1
22891135;M;23.07.17;18534.9;6950;568.0;159.1
22891135;M;18.07.17;5532.8;1985;75.0;138.2
22891135;M;16.07.17;5544.4;2606;12.0;160.8
22891135;M;16.07.17;6380.2;4002;752.0;153.9
22891135;M;15.07.17;5001.2;1682;57.0;134.3
22891135;M;11.07.17;881.4;279;6.0;127.4
22891135;M;07.07.17;1348.2;478;11.0;125.2
22891135;M;04.07.17;8027.9;2309;82.0;163.5
22891135;M;25.06.17;25571.9;10248;1008.0;152.0
22891135;M;24.06.17;1820.7;502;13.0;154.2
35538376;M;02.01.20;9026.3;2802;39.0;
35538376;M;30.12.19;7902.1;2347;44.0;
35538376;M;27.12.19;11123.6;3694;156.0;
35538376;M;23.12.19;11528.7;3844;69.0;
35538376;M;17.12.19;7896.5;2496;55.0;
35538376;M;10.12.19;10309.6;3211;56.0;
35538376;M;03.12.19;13838.8;4136;281.0;
35538376;M;01.12.19;10052.0;2708;162.0;
35538376;M;01.12.19;2287.5;826;16.0;
35538376;M;29.11.19;9078.5;2607;38.0;
35538376;M;26.11.19;9945.4;3071;168.0;
35538376;M;25.11.19;18216.1;5708;87.0;
35538376;M;22.11.19;7539.3;2823;118.0;
35538376;M;21.11.19;13203.1;4223;178.0;
35538376;M;19.11.19;6070.2;2023;131.0;
35538376;M;18.11.19;10248.5;3158;75.0;
35538376;M;13.11.19;8452.4;2986;129.0;
35538376;M;12.11.19;14626.2;4587;223.0;
35538376;M;10.11.19;20009.6;5400;222.0;
35538376;M;05.11.19;9672.3;2987;154.0;
35538376;M;01.11.19;9393.8;3259;57.0;
35538376;M;29.10.19;13120.4;4235;211.0;
35538376;M;28.10.19;10019.0;3620;59.0;
35538376;M;27.10.19;15029.6;4932;13.0;
35538376;M;24.10.19;12969.9;3954;26.0;
35538376;M;22.10.19;17515.4;5572;62.0;
35538376;M;20.10.19;10045.4;3595;43.0;
35538376;M;19.10.19;7101.9;2433;21.0;
35538376;M;18.10.19;10669.1;3386;44.0;
35538376;M;15.10.19;14945.3;4786;220.0;
35538376;M;13.10.19;9975.4;3188;112.0;
35538376;M;12.10.19;6994.3;2217;24.0;
35538376;M;08.10.19;9998.3;3247;115.0;
35538376;M;08.10.19;9866.4;3335;53.0;139.3
35538376;M;06.10.19;13853.7;4080;282.0;164.9
35538376;M;05.10.19;14051.3;3861;70.0;172.4
35538376;M;05.10.19;2221.8;649;14.0;
35538376;M;03.10.19;9736.6;3709;117.0;
35538376;M;29.09.19;8555.4;2877;4.0;
35538376;M;28.09.19;8340.3;2957;107.0;
35538376;M;27.09.19;11975.2;3960;47.0;
35538376;M;25.09.19;10610.8;3522;24.0;144.3
35538376;M;24.09.19;8005.1;2917;26.0;
35538376;M;21.09.19;9471.8;3021;55.0;
35538376;M;20.09.19;5024.6;1626;39.0;
35538376;M;19.09.19;12000.0;3930;45.0;
35538376;M;18.09.19;13210.0;4517;61.0;146.4
35538376;M;15.09.19;8890.6;3368;127.0;
35538376;M;10.09.19;7359.7;2709;25.0;128.2
35538376;M;09.09.19;8135.3;2629;44.0;
35538376;M;07.09.19;14283.8;4710;357.0;168.6
35538376;M;05.09.19;8047.3;2711;29.0;
35538376;M;03.09.19;12096.9;3935;70.0;
35538376;M;02.09.19;7010.0;2304;14.0;145.4
35538376;M;29.08.19;12396.7;4608;37.0;140.3
35538376;M;26.08.19;9085.6;3273;59.0;
35538376;M;22.08.19;7310.5;2676;189.0;
35538376;M;18.08.19;10633.8;3824;107.0;146.1
35538376;M;14.08.19;10091.6;2588;45.0;178.8
35538376;M;13.08.19;5075.4;2030;30.0;
35538376;M;10.08.19;7119.9;2613;28.0;134.0
35538376;M;06.08.19;8270.6;2924;55.0;138.9
35538376;M;04.08.19;7055.6;2473;121.0;
35538376;M;02.08.19;6014.8;2117;40.0;137.9
35538376;M;31.07.19;16011.0;5377;46.0;139.4
35538376;M;28.07.19;7407.1;2522;46.0;148.3
35538376;M;27.07.19;16035.1;5505;67.0;163.1
35538376;M;23.07.19;6829.3;2131;43.0;
35538376;M;20.07.19;9986.4;3418;142.0;
35538376;M;16.07.19;5078.3;2001;24.0;154.9
35538376;M;15.07.19;11487.5;3687;117.0;154.0
35538376;M;12.07.19;8060.8;2650;111.0;
35538376;M;09.07.19;5448.2;1748;93.0;141.5
35538376;M;07.07.19;7980.5;2594;53.0;
35538376;M;03.07.19;14045.4;4766;59.0;139.3
35538376;M;02.07.19;5827.1;2194;23.0;153.8
35538376;M;29.06.19;10274.3;2985;95.0;159.9
35538376;M;20.06.19;7162.2;2430;25.0;151.6
35538376;M;18.06.19;11157.9;4026;103.0;142.2
35538376;M;17.06.19;7189.3;2280;36.0;
35538376;M;12.06.19;14747.9;4428;72.0;148.6
35538376;M;11.06.19;7416.4;2195;33.0;
35538376;M;08.06.19;15009.9;4548;43.0;156.2
35538376;M;06.06.19;6704.6;3573;575.0;125.8
35538376;M;03.06.19;6902.7;2481;31.0;132.6
35538376;M;31.05.19;9678.9;3138;15.0;
35538376;M;30.05.19;7422.9;2445;96.0;157.0
35538376;M;29.05.19;9747.2;2767;28.0;
35538376;M;28.05.19;7376.3;2312;36.0;
35538376;M;24.05.19;9195.8;3220;108.0;156.1
35538376;M;22.05.19;11095.3;3561;62.0;
35538376;M;20.05.19;8532.7;2431;66.0;
35538376;M;17.05.19;9134.1;2868;42.0;
35538376;M;13.05.19;17579.1;5758;111.0;
35538376;M;09.05.19;6896.8;2660;82.0;144.7
35538376;M;07.05.19;12703.4;4273;66.0;140.6
35538376;M;06.05.19;9047.7;2758;36.0;162.5
35538376;M;04.05.19;12903.3;4190;67.0;138.1
35538376;M;01.05.19;8582.2;2687;256.0;168.5
35538376;M;29.04.19;9224.8;3388;30.0;150.1
35538376;M;26.04.19;7053.4;2454;19.0;151.4
35538376;M;23.04.19;9782.8;3060;89.0;149.6
35538376;M;22.04.19;11023.5;3712;34.0;160.2
35538376;M;19.04.19;6313.3;2348;17.0;148.9
35538376;M;17.04.19;10797.1;3136;45.0;152.0
35538376;M;15.04.19;8388.6;2486;35.0;154.9
35538376;M;10.04.19;7009.0;2244;97.0;146.9
35538376;M;07.04.19;9818.0;2609;32.0;149.2
35538376;M;01.04.19;7069.5;2526;35.0;138.3
35538376;M;27.03.19;7265.8;2284;37.0;154.3
35538376;M;25.03.19;14050.6;4363;47.0;149.8
35538376;M;22.03.19;7123.5;2098;9.0;157.6
35538376;M;19.03.19;8161.4;2721;96.0;153.2
35538376;M;15.03.19;7059.7;2122;37.0;150.7
35538376;M;13.03.19;9006.5;2877;123.0;152.1
35538376;M;05.03.19;8109.7;2623;97.0;155.9
35538376;M;02.03.19;8779.4;2815;106.0;157.7
35538376;M;17.01.19;5637.1;2080;169.0;148.1
35538376;M;15.01.19;6611.7;2527;166.0;137.0
35538376;M;11.01.19;7314.0;2571;64.0;137.6
35538376;M;09.01.19;8825.4;2962;37.0;151.4
35538376;M;04.01.19;12601.3;3851;57.7;
35538376;M;03.01.19;2309.1;2815;45707;
35538376;M;01.01.19;6792.2;2206;54.8;
35538376;M;22.12.18;10188.8;2713;168.8;
35538376;M;19.12.18;5790.8;2057;75.5;
35538376;M;17.12.18;11501.8;3467;108.5;
35538376;M;05.12.18;6901.6;2351;104.8;
35538376;M;28.11.18;12346.6;3881;122.6;
35538376;M;23.11.18;10624.6;3922;168.4;
35538376;M;22.11.18;6368.0;1859;54.8;
35538376;M;19.11.18;10072.6;3191;187.0;
35538376;M;12.11.18;6958.4;2509;88.8;
35538376;M;06.11.18;8013.4;2749;71.4;
35538376;M;27.10.18;9114.2;2848;112.8;
35538376;M;19.10.18;7141.0;2350;109.0;
35538376;M;15.10.18;7010.4;2192;66.8;
35538376;M;11.10.18;6837.8;2447;67.6;
25277048;F;04.01.20;10604.0;3790;251.0;
25277048;F;26.12.19;9103.0;3389;213.0;
25277048;F;19.12.19;2319.0;746;13.0;
25277048;F;19.12.19;8020.0;2690;204.0;
25277048;F;15.12.19;5617.0;2037;62.0;
25277048;F;10.12.19;9162.0;3299;155.0;
25277048;F;05.12.19;9366.0;3313;160.0;
25277048;F;27.11.19;8610.0;3030;141.0;
25277048;F;19.11.19;9127.0;3375;169.0;
25277048;F;11.11.19;8564.0;3176;207.0;
25277048;F;29.10.19;9237.0;3336;145.0;
25277048;F;25.10.19;4592.0;3516;435.0;
25277048;F;21.10.19;9873.0;3180;199.0;
25277048;F;17.10.19;9014.5;3436;138.0;
25277048;F;15.10.19;9174.0;3347;176.0;
25277048;F;13.10.19;5596.0;1797;104.0;
25277048;F;11.10.19;6271.0;1979;157.0;
25277048;F;08.10.19;8838.0;3369;161.0;
25277048;F;02.10.19;2918.0;1840;88.0;
25277048;F;01.10.19;10768.0;4101;256.4;
25277048;F;28.09.19;5298.0;2521;7.0;
25277048;F;28.09.19;5005.0;4888;729.0;
25277048;F;27.09.19;11852.0;4897;300.0;
25277048;F;26.09.19;6645.0;2248;142.0;
25277048;F;21.09.19;11802.0;7315;900.0;
25277048;F;18.09.19;5105.0;1793;95.0;
25277048;F;15.09.19;4584.0;1558;72.0;
25277048;F;12.09.19;9004.0;3343;173.0;
25277048;F;10.09.19;6364.0;2491;130.0;
25277048;F;08.09.19;4944.0;1463;62.4;
25277048;F;05.09.19;4973.0;1675;62.0;
25277048;F;05.09.19;2329.0;789;52.0;
25277048;F;01.09.19;6150.0;2206;154.0;
25277048;F;24.08.19;8057.0;6216;343.0;
25277048;F;23.08.19;5087.0;4847;1049.0;
25277048;F;20.08.19;765.0;554;24.0;
25277048;F;20.08.19;942.0;750;54.0;
25277048;F;19.08.19;19205.0;13043;1249.0;
25277048;F;08.08.19;8676.0;7616;1015.0;
25277048;F;02.08.19;4318.0;1054;14.0;
25277048;F;01.08.19;8036.0;3085;159.0;
25277048;F;21.07.19;7071.0;2407;119.0;
25277048;F;07.07.19;10033.0;3493;181.0;
25277048;F;01.07.19;8318.0;3343;160.0;
25277048;F;29.06.19;5468.0;3561;174.0;
25277048;F;23.06.19;11903.0;6877;768.0;
25277048;F;14.06.19;2935.0;1489;67.4;
25277048;F;14.06.19;7660.0;2526;65.0;
25277048;F;09.06.19;4202.0;3047;210.0;
25277048;F;09.06.19;10604.0;7962;545.0;
25277048;F;06.06.19;7521.5;2943;137.0;
25277048;F;06.06.19;7636.0;2587;135.0;
25277048;F;30.05.19;4138.0;1278;53.0;
25277048;F;27.05.19;7540.0;2910;187.0;
25277048;F;22.05.19;9752.0;3711;180.0;
25277048;F;14.05.19;9562.0;3767;201.0;
25277048;F;12.05.19;4458.0;2911;67.0;
25277048;F;12.05.19;9149.0;3622;181.0;
25277048;F;11.05.19;9846.0;3246;149.0;
25277048;F;01.05.19;8541.5;3375;221.0;
25277048;F;29.04.19;8322.5;3307;145.0;
25277048;F;27.04.19;4967.0;3678;358.6;
25277048;F;26.04.19;7995.0;4712;540.0;
25277048;F;26.04.19;2684.0;1277;215.0;
25277048;F;19.04.19;2332.0;730;8.0;
25277048;F;19.04.19;4187.0;1664;141.0;
25277048;F;19.04.19;2326.0;762;65.0;
25277048;F;16.04.19;11082.0;4133;304.0;
25277048;F;13.04.19;5150.0;1524;94.6;
25277048;F;09.04.19;11738.0;4397;244.0;
25277048;F;02.04.19;8560.0;3093;164.0;
25277048;F;31.03.19;6509.0;2556;63.0;
25277048;F;26.03.19;11674.0;4666;284.0;
25277048;F;24.03.19;2057.0;654;9.0;
25277048;F;22.03.19;6220.0;2045;124.0;
25277048;F;22.03.19;250.0;85;0.0;
25277048;F;19.03.19;11848.0;4971;298.0;
25277048;F;16.03.19;4296.0;1435;75.6;
25277048;F;07.03.19;8029.0;3124;138.0;
25277048;F;05.03.19;11992.0;4605;216.0;
25277048;F;03.03.19;11862.0;3035;33.0;
25277048;F;02.03.19;7392.0;6214;565.0;
25277048;F;26.02.19;10178.5;3971;192.0;
25277048;F;23.02.19;10756.0;6937;408.0;
25277048;F;18.02.19;10213.0;4010;188.0;
25277048;F;17.02.19;8827.0;7095;1028.0;
25277048;F;08.02.19;9263.0;3127;178.0;
25277048;F;04.02.19;10056.0;3491;161.0;
25277048;F;27.01.19;9624.0;3759;179.0;
25277048;F;24.01.19;10265.0;2717;57.0;
25277048;F;16.01.19;6408.0;2150;105.6;
25277048;F;09.01.19;4061.5;2381;140.0;
25277048;F;17.12.18;7335.5;2484;99.0;
25277048;F;09.12.18;6086.0;2426;167.0;
25277048;F;28.11.18;4857.0;2749;134.0;
25277048;F;17.11.18;6022.0;2222;48.0;
25277048;F;07.11.18;10013.0;3797;201.0;
25277048;F;04.11.18;2511.0;811;25.0;
25277048;F;04.11.18;2329.0;785;36.0;
25277048;F;04.11.18;5580.0;1722;71.0;
25277048;F;27.10.18;10830.0;3982;165.0;
25277048;F;23.10.18;6316.0;2110;153.0;
25277048;F;21.10.18;2561.0;956;118.0;
25277048;F;21.10.18;1551.0;510;3.0;
25277048;F;17.10.18;9054.0;3471;180.0;
25277048;F;13.10.18;9915.0;3811;225.0;
25277048;F;11.10.18;5881.0;2283;133.0;
25277048;F;10.10.18;9671.0;3892;188.0;
25277048;F;07.10.18;11069.0;3957;267.0;
25277048;F;06.10.18;13009.0;4526;234.0;
25277048;F;06.10.18;2240.0;676;24.0;
25277048;F;02.10.18;10432.0;4039;226.0;
25277048;F;28.09.18;11994.0;4700;266.0;
25277048;F;26.09.18;8232.0;3347;185.0;
25277048;F;25.09.18;10212.0;4227;215.0;
25277048;F;23.09.18;6059.0;2122;147.0;
25277048;F;21.09.18;7058.0;2362;97.0;
25277048;F;19.09.18;7445.0;3180;241.0;
25277048;F;16.09.18;10886.0;8523;1185.0;
25277048;F;14.09.18;6003.0;2003;104.0;
25277048;F;09.09.18;4994.0;1580;41.0;
25277048;F;06.09.18;8721.0;3453;173.0;
25277048;F;05.09.18;10010.0;4321;188.0;
25277048;F;01.09.18;13579.0;7840;892.0;
25277048;F;25.08.18;2330.0;732;11.0;
25277048;F;25.08.18;2247.0;744;35.0;
25277048;F;22.08.18;23124.0;16846;1453.6;
25277048;F;19.08.18;9840.0;3298;162.4;
25277048;F;14.08.18;7204.0;2716;133.0;
25277048;F;13.08.18;4706.0;1541;59.0;
25277048;F;09.08.18;9490.0;3480;174.0;
25277048;F;31.07.18;7551.0;2604;156.0;
25277048;F;29.07.18;1893.0;973;18.0;
25277048;F;29.07.18;2408.0;1274;44.0;
25277048;F;29.07.18;9464.0;3127;134.0;
25277048;F;25.07.18;2335.0;1184;27.0;
25277048;F;23.07.18;4672.0;1554;60.0;
25277048;F;22.07.18;21765.0;11635;601.0;
25277048;F;16.07.18;7419.0;2997;148.0;
25277048;F;15.07.18;1968.0;643;13.0;
25277048;F;15.07.18;10256.0;3903;245.0;
25277048;F;07.07.18;11205.0;5123;100.4;
25277048;F;07.07.18;12307.0;7977;921.0;
25277048;F;02.07.18;10810.0;3783;206.0;
25277048;F;30.06.18;4200.0;1815;64.0;
25277048;F;29.06.18;4503.0;1592;106.0;
25277048;F;24.06.18;11416.0;6088;709.0;
25277048;F;21.06.18;6051.0;2254;134.0;
25277048;F;11.06.18;9002.0;3084;191.0;
25277048;F;09.06.18;6208.0;2043;90.0;
25277048;F;09.06.18;2440.0;818;41.0;
25277048;F;07.06.18;1052.0;319;20.0;
25277048;F;07.06.18;7008.0;2806;63.0;
25277048;F;03.06.18;5008.0;2232;87.0;
25277048;F;29.05.18;9350.0;3747;151.4;
25277048;F;20.05.18;2960.0;1064;67.0;
25277048;F;19.05.18;12034.0;4578;341.0;
25277048;F;17.05.18;7332.0;3376;137.0;
25277048;F;16.05.18;10128.0;3358;217.0;
25277048;F;06.05.18;3828.0;1520;84.6;
25277048;F;04.05.18;2232.0;669;10.0;
25277048;F;04.05.18;6748.0;2652;102.0;
25277048;F;04.05.18;1076.0;319;39.0;
25277048;F;02.05.18;4763.0;2069;79.6;
25277048;F;01.05.18;8600.0;3399;237.0;
25277048;F;25.04.18;3158.0;1117;68.0;
25277048;F;23.04.18;5753.0;2378;109.0;
25277048;F;22.04.18;5996.0;1936;52.0;
25277048;F;20.04.18;5636.0;2404;88.0;
25277048;F;19.04.18;2282.0;693;15.0;
25277048;F;19.04.18;2279.0;731;38.0;
25277048;F;18.04.18;5644.0;1896;56.0;
25277048;F;15.04.18;8372.0;3201;142.0;
25277048;F;12.04.18;2433.0;816;17.0;
25277048;F;12.04.18;5890.0;2302;131.0;
25277048;F;10.04.18;5295.0;1864;129.0;
25277048;F;08.04.18;9920.0;3190;119.0;
25277048;F;05.04.18;8112.0;3414;142.0;
25277048;F;03.04.18;8244.0;3373;156.0;
25277048;F;01.04.18;7113.0;2446;132.0;
25277048;F;29.03.18;4686.0;2202;87.0;
25277048;F;28.03.18;2287.0;728;14.0;
25277048;F;28.03.18;5231.0;1800;110.0;
25277048;F;25.03.18;3702.0;1202;43.0;
25277048;F;24.03.18;0.0;0;0.0;
25277048;F;22.03.18;10059.0;3864;248.0;
25277048;F;21.03.18;2442.0;772;25.0;
25277048;F;21.03.18;6483.0;2116;121.6;
25277048;F;15.03.18;7450.0;2462;120.0;
25277048;F;11.03.18;6899.0;2324;72.0;
25277048;F;06.03.18;5224.0;1690;76.6;
25277048;F;03.03.18;2650.0;914;21.0;
25277048;F;03.03.18;9194.0;3898;288.0;
25277048;F;28.02.18;2355.0;861;24.0;
25277048;F;28.02.18;7100.0;2700;132.0;
25277048;F;27.02.18;2290.0;729;13.0;
25277048;F;27.02.18;7024.0;2915;79.0;
25277048;F;27.02.18;1120.0;375;42.0;
25277048;F;23.02.18;4032.0;1249;29.0;
25277048;F;23.02.18;7629.0;2494;116.0;
25277048;F;21.02.18;8868.0;3776;153.6;
25277048;F;15.02.18;10083.0;3938;169.0;
